Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
NCU41,OUT017,3021.8286766561455
NCK31,OUT017,787.5111949178583
FDZ46,OUT045,1654.688343790453
FDU13,OUT027,3573.39515623757
NCF19,OUT045,773.3127019835679
NCJ43,OUT013,2878.222339449062
NCJ05,OUT045,2494.137873687822
FDS04,OUT027,3416.3511332968264
FDX28,OUT010,202.79936895282555
FDB41,OUT027,1079.5638226271835
FDG53,OUT046,2095.2521463451144
FDL15,OUT010,311.20741584901253
FDQ08,OUT049,940.5435770594855
DRN36,OUT013,1542.8974429548375
FDI46,OUT013,4019.6938612631798
FDG16,OUT027,5653.631995455509
FDV32,OUT013,959.5852294114065
FDF44,OUT010,245.56856200590175
FDK04,OUT018,840.1505117448512
NCA41,OUT013,3039.5979073283256
FDD51,OUT017,627.7891604031398
NCZ53,OUT045,3087.550501579533
FDP01,OUT027,3866.307400805466
FDY25,OUT049,3070.0838150209042
FDB17,OUT018,2861.823997103111
NCV54,OUT018,1889.6646551900449
FDJ32,OUT017,1034.648013139968
FDA37,OUT049,2043.2478834550316
FDG35,OUT035,2834.6267782213918
NCM05,OUT018,3718.217049058277
FDG45,OUT046,3730.0352454892386
FDH28,OUT013,612.3852084815063
NCE18,OUT049,3997.68951883247
FDH38,OUT045,1966.9058077465045
FDR56,OUT013,3044.855685283945
FDH17,OUT027,2473.904949549948
FDD39,OUT049,3735.1841598656574
FDB41,OUT049,767.9397682373617
NCR53,OUT046,3710.1596901263138
FDX46,OUT017,855.2186016819659
FDV28,OUT049,607.7617592677989
FDA08,OUT018,2471.417961482555
FDH45,OUT017,618.1451699472686
NCS38,OUT010,287.6882168135277
FDD40,OUT010,537.6674734611647
DRM59,OUT035,2492.8031796045866
NCJ43,OUT018,2793.0852561011134
NCN29,OUT013,771.2759017713985
NCC19,OUT045,3108.638847885002
FDR56,OUT035,3080.314798194128
FDZ43,OUT049,4014.395630166155
FDJ32,OUT010,159.1785159363369
DRH03,OUT017,1471.7040268952928
NCZ54,OUT035,2591.243114883336
FDE26,OUT017,2469.989237675173
FDS03,OUT045,1039.930771393273
DRZ24,OUT019,319.91848382568463
FDO48,OUT027,5544.6354720948575
FDW39,OUT049,2890.396380956345
NCK05,OUT049,973.4579460389959
NCK30,OUT017,4037.282143633495
FDT27,OUT018,3365.26297278272
FDS08,OUT019,410.9683698019639
NCJ19,OUT049,855.2186016819659
FDC58,OUT045,620.4004584357759
DRE37,OUT013,3106.25073192365
FDW02,OUT035,2024.6258078728074
FDJ02,OUT010,373.0244048217928
FDX09,OUT045,2918.980183882408
FDT31,OUT010,494.60463104852386
FDI24,OUT049,2946.6084312410926
FDY09,OUT045,2915.5762382597513
FDV28,OUT045,607.7617592677989
DRM47,OUT049,3097.5293634660607
FDT52,OUT019,549.3921077110285
FDI48,OUT018,809.1509030323389
FDY55,OUT017,4122.6966422622245
FDU48,OUT013,2046.6899816306195
FDN25,OUT045,855.2186016819659
FDP20,OUT049,2058.7378117899234
FDJ15,OUT013,3093.885151675927
FDD04,OUT018,1914.4842818950553
FDY58,OUT045,3878.772061463275
FDR37,OUT018,2977.780436619442
FDF44,OUT013,2037.3674187913366
FDD32,OUT045,1332.5612746298625
FDR57,OUT017,2516.3684912693207
DRG39,OUT027,1691.4771922877117
FDX15,OUT017,2557.88257313016
DRN37,OUT045,2572.4347978177293
FDW40,OUT027,3408.5455260341105
FDB32,OUT049,1477.5726692577864
FDM40,OUT018,2076.6908697457848
FDE39,OUT027,3013.6480414734615
DRH49,OUT017,1332.5612746298625
FDT46,OUT049,773.3127019835679
NCF06,OUT035,4025.1880288484663
FDP07,OUT017,3031.0731339580734
FDC04,OUT013,4013.533840575199
FDZ32,OUT017,1645.726500233117
FDD50,OUT045,2787.252848185107
FDU56,OUT017,3055.3202323098362
FDV34,OUT017,1107.8943568545499
NCY41,OUT013,608.4567229417636
NCK18,OUT046,2617.1896103758068
DRH25,OUT049,810.3988094702551
FDT57,OUT046,3942.4153816849325
FDV56,OUT018,1608.4646979042434
FDV12,OUT045,1545.8790031102928
FDN52,OUT017,1382.8295350404028
FDX38,OUT035,767.9397682373617
FDE47,OUT018,1900.9491514604847
NCO07,OUT013,3718.199842349619
FDV09,OUT027,3998.8189764002173
FDZ23,OUT019,524.2387662294693
DRH51,OUT018,1356.7048369354552
NCY54,OUT045,2898.3340240128255
DRG49,OUT013,3923.9999302889505
NCC19,OUT049,3124.506126021272
NCV53,OUT045,3984.566389636829
FDZ47,OUT019,259.39349773050145
NCO26,OUT018,1783.801208145393
NCP02,OUT045,956.4110694499599
NCW30,OUT018,3579.448006596694
NCN55,OUT046,3949.796856144679
FDB20,OUT010,169.57715082599952
DRL11,OUT013,2500.80585523858
DRD60,OUT045,3090.074109753982
FDW14,OUT010,188.3747899800189
FDL27,OUT010,174.6088186688088
FDU09,OUT018,840.1505117448512
DRH36,OUT027,1943.4153720525833
FDP34,OUT027,3968.649226234914
FDE04,OUT017,2889.2927058057985
FDZ57,OUT027,3479.1344345447797
FDF02,OUT010,214.3897360714465
FDG28,OUT045,4037.0833622251057
NCI31,OUT046,607.7617592677989
FDT43,OUT013,782.5194721073938
FDU20,OUT046,2084.9887599103868
FDD53,OUT013,618.3636582236065
FDW15,OUT045,2507.644024793843
NCT53,OUT045,2540.829725517782
NCG55,OUT027,3024.674458352104
FDD48,OUT035,1922.9657009765235
FDG47,OUT049,4093.2693108589597
FDI21,OUT017,1039.930771393273
FDT27,OUT017,3900.891539173604
DRO35,OUT013,1951.6775420220306
FDD33,OUT017,3905.940753823674
FDC04,OUT035,4036.869793861689
FDY34,OUT013,2576.9878001083325
DRJ49,OUT049,2092.0308194589397
FDE05,OUT049,2450.263901419758
FDU31,OUT017,3793.533480766116
NCN19,OUT027,5170.033786277494
FDK56,OUT027,5253.596494451459
FDK58,OUT017,1645.726500233117
NCJ42,OUT035,1645.726500233117
FDZ34,OUT027,5437.710045158046
FDA52,OUT018,2791.9941014231335
NCR29,OUT013,840.1505117448512
FDT48,OUT035,3217.8518115912807
DRJ51,OUT019,605.0821525195262
NCS54,OUT046,2920.976195045888
FDV01,OUT035,2488.9261827757678
DRG51,OUT027,4374.940187315759
NCG42,OUT013,2058.564374321979
FDA51,OUT049,1953.6017496006618
FDV19,OUT010,369.0740627051946
NCT18,OUT045,3071.9806307397694
NCS41,OUT045,3087.43790939893
FDO03,OUT046,3856.5782981060206
FDL12,OUT010,168.8472920165467
FDY37,OUT010,349.88582745661034
FDI58,OUT049,1471.1451015475957
FDT28,OUT018,2385.56422243714
NCC42,OUT010,311.0233199211157
FDO01,OUT017,2076.2895375897783
FDJ02,OUT013,2482.6141700604203
FDQ04,OUT018,592.0179752071564
DRL47,OUT013,2047.909918057048
FDZ32,OUT035,1645.726500233117
FDC35,OUT035,3652.3760840566056
FDX14,OUT045,1132.2030574024486
FDZ35,OUT013,1642.7449400776616
FDL14,OUT013,2470.4911121494365
FDO04,OUT049,855.2186016819659
DRK11,OUT017,2483.3207201426617
FDB44,OUT018,3390.1598721428786
FDZ50,OUT049,3123.4994595944827
FDI12,OUT027,2696.3083751057325
FDU43,OUT017,4003.8228725802105
FDD58,OUT010,220.75802487829438
FDB27,OUT017,3120.781693482042
FDB04,OUT018,1346.981084124667
NCO17,OUT013,2024.2944957840457
FDL12,OUT017,855.2186016819659
DRJ13,OUT049,2557.5041297808175
FDD57,OUT045,1545.8790031102928
FDW19,OUT035,1716.0262370780968
DRD27,OUT018,1578.7429587721074
FDH27,OUT027,3642.283265518575
NCW30,OUT027,6238.212280689517
FDR40,OUT018,1262.0476105717607
FDG05,OUT013,2504.5570709037497
NCY41,OUT019,85.3316814562804
FDI38,OUT018,3261.923869279087
FDR20,OUT046,620.4004584357759
FDE09,OUT017,1654.688343790453
FDN50,OUT019,255.63566322601872
DRF27,OUT045,2478.8998504491224
DRF51,OUT013,608.4567229417636
NCO02,OUT019,175.64818663787787
FDB51,OUT027,1751.144166046345
FDJ50,OUT013,812.2368724445837
FDN52,OUT013,1365.3044153122914
FDX14,OUT013,1252.1223357265274
FDT27,OUT019,573.0612001444407
FDV10,OUT013,612.3852084815063
FDU33,OUT046,647.0165019324583
FDU58,OUT046,3130.851760905495
NCP42,OUT027,5572.436237676416
FDL51,OUT027,5328.892779466529
DRH15,OUT027,1079.0704163730995
FDU16,OUT017,1359.4732048079627
FDW15,OUT017,2497.954530732209
FDQ44,OUT045,2010.6315497016435
NCI06,OUT027,5144.484263612098
DRK23,OUT019,553.3746650033337
FDC28,OUT035,1654.688343790453
NCY17,OUT019,86.97542399017351
NCV05,OUT018,2380.803310366644
FDM34,OUT019,328.713220838877
DRD60,OUT027,5314.027649535019
FDT38,OUT046,1359.4732048079627
FDQ57,OUT018,2379.8870189881463
FDE59,OUT027,944.476748403633
NCM43,OUT046,2616.559183837411
DRI51,OUT049,2889.8589511161817
NCG30,OUT017,2015.4762232748767
NCK54,OUT035,1927.1004446743668
FDQ16,OUT019,254.11705891968782
FDI36,OUT013,3080.304632868956
FDX16,OUT027,3834.3932007958206
FDA34,OUT046,2904.3873716256867
FDJ48,OUT018,3622.089562781544
FDU47,OUT035,2029.7251013722648
FDS39,OUT046,2148.90519270249
FDD11,OUT046,4011.3044028352188
FDM16,OUT027,1890.2798928080613
FDU56,OUT018,2952.3674204893523
FDQ32,OUT017,2002.7060227194975
DRK35,OUT013,612.3852084815063
FDA58,OUT049,3780.481744981538
DRG48,OUT019,381.07902271267426
FDT59,OUT010,579.7592076526907
FDQ31,OUT019,224.74472729916965
FDS51,OUT018,986.5451036373929
FDW32,OUT027,2571.146495545787
FDI15,OUT027,6025.095617983881
NCV30,OUT017,985.9213036797682
DRG25,OUT049,3128.03879774117
FDT02,OUT013,605.7249590556295
FDO33,OUT027,3141.2679467090925
FDP38,OUT035,780.3745133291793
FDZ45,OUT035,3075.410715387901
NCA54,OUT027,5145.759447452243
FDU33,OUT017,760.9024904606443
FDN58,OUT017,3901.5011639384634
FDI05,OUT045,1185.3035221477655
FDM57,OUT019,195.52052384023034
NCS42,OUT027,2498.6523822609834
FDB57,OUT045,3768.0743994161903
FDC03,OUT045,3124.807406713164
FDZ58,OUT013,2015.58284939014
NCK29,OUT045,2003.2690051047377
NCR53,OUT045,3717.900363331363
FDE26,OUT027,3684.497871311877
FDU52,OUT049,2480.7179801847064
FDE41,OUT027,2344.7272692094
FDU38,OUT018,3010.0107058891385
FDA52,OUT017,2877.0460710183083
FDW46,OUT046,1039.930771393273
DRI59,OUT035,3825.2328294674003
FDT38,OUT035,1356.5819168745265
FDL33,OUT018,3021.1467492505244
FDQ01,OUT027,6100.441891128744
FDJ08,OUT046,3101.0147835183907
FDQ47,OUT049,607.7617592677989
NCZ18,OUT013,3912.196718298772
FDE29,OUT017,931.9860977220129
FDF10,OUT027,3786.2643997490163
FDC48,OUT049,1336.6391354232944
FDY58,OUT013,3840.7622603333416
NCX30,OUT010,607.4499875101086
FDV11,OUT013,2916.6491170077798
FDT46,OUT046,773.3127019835679
DRD01,OUT019,174.46365927416832
FDQ11,OUT013,4152.889587999942
NCM41,OUT017,1471.7040268952928
NCC55,OUT013,605.7249590556295
FDG45,OUT027,5582.838717340538
NCQ54,OUT049,2773.0894004195015
FDM34,OUT045,2033.6739670814793
FDD17,OUT019,520.9839581352911
FDN38,OUT027,6004.604719942489
FDB53,OUT018,2403.502035295848
NCL06,OUT035,4100.635358729236
NCV18,OUT019,199.9647813257591
FDX25,OUT013,3088.8939995714304
FDB39,OUT046,855.2186016819659
FDC33,OUT049,3099.194310391364
NCO14,OUT018,611.4713173005089
FDA58,OUT027,5977.51871100309
NCQ02,OUT017,3089.5930253917404
NCR53,OUT017,3769.333690804797
FDN52,OUT046,1382.8295350404028
FDG26,OUT046,4160.415848909376
FDE23,OUT027,1341.1776127336511
DRI37,OUT013,846.273799959065
DRH37,OUT018,2533.8471891760955
FDO01,OUT035,2069.5839470340616
FDK45,OUT049,1955.8081265333171
FDP23,OUT049,3769.8567327617393
FDM33,OUT035,3727.608121920857
FDD36,OUT017,2041.3947411864053
FDL56,OUT017,1356.5819168745265
FDT27,OUT010,575.4368949696421
FDG52,OUT017,630.2488192408255
NCL42,OUT035,3968.6293770029906
DRJ24,OUT046,3126.1928815420906
FDV38,OUT046,825.995305759813
FDT35,OUT045,2777.571848205536
FDY51,OUT045,3705.133958225323
FDC37,OUT017,1645.726500233117
NCP43,OUT013,2990.0864317750406
FDO33,OUT045,1744.7388376818399
FDW04,OUT018,1910.4865068110491
NCC31,OUT046,2509.661765191345
FDK22,OUT049,3741.811631534831
FDJ50,OUT017,855.2186016819659
FDV13,OUT017,1399.556874365011
DRL60,OUT017,2469.650450275173
FDW03,OUT017,1660.595774411022
FDY27,OUT035,2923.1476501260527
FDB39,OUT027,1683.3012629728066
FDU59,OUT045,2532.230762326985
FDZ57,OUT049,2108.0100634791474
FDO21,OUT049,3802.758665771866
FDS43,OUT018,2995.2686128101946
FDU28,OUT010,548.2753885629836
FDC51,OUT010,244.362734476682
FDW16,OUT010,188.48982311804673
FDP32,OUT010,240.92096908357146
FDB60,OUT019,474.32735473000037
NCQ30,OUT046,2034.3151562940857
FDD26,OUT049,3138.5288445687434
FDI44,OUT045,1270.0112515509772
DRH23,OUT046,855.2186016819659
FDO44,OUT046,1701.361810540967
FDG04,OUT046,3108.3296655173503
FDM32,OUT027,2503.0990479259376
FDM09,OUT013,2759.8159215072205
FDZ47,OUT013,1553.8333915412934
FDM40,OUT027,3472.585681362733
FDY48,OUT017,1631.7885566950065
NCM30,OUT045,620.4004584357759
FDX36,OUT010,556.8724167237831
DRF03,OUT017,612.1667202051684
FDN51,OUT049,4070.7534770505663
FDM57,OUT049,1336.6391354232944
FDB35,OUT049,1471.1451015475957
FDY13,OUT027,2142.360272720683
FDA37,OUT017,2015.0728700233283
NCX53,OUT017,2116.033792148921
FDD59,OUT018,1280.7207392663324
FDX10,OUT019,81.1849607133277
FDC03,OUT018,3021.8545948926794
FDW43,OUT035,3834.924116094205
FDW10,OUT046,2828.155555602653
FDY14,OUT027,5900.51658414403
FDV43,OUT045,722.6947632836592
FDO40,OUT013,2487.5424455429315
FDP46,OUT027,2567.046283462067
NCE43,OUT019,360.9378803587748
FDD05,OUT035,2045.1824053492987
FDJ60,OUT010,426.6013737840664
DRE27,OUT018,1488.0017413469175
FDO11,OUT035,4168.385116690919
DRG11,OUT027,2712.1471793520705
FDK33,OUT010,589.9866756864134
DRM23,OUT045,2800.6989434615
FDJ02,OUT027,4058.087875449206
NCZ05,OUT045,1645.726500233117
NCL30,OUT013,2039.984391074903
FDZ19,OUT018,2774.121579158032
FDM45,OUT049,2030.4776828996526
FDO36,OUT046,2951.051519000653
NCK31,OUT045,775.2313153482022
DRJ37,OUT045,2486.7870967113563
FDP24,OUT018,1888.9355708906269
FDF46,OUT013,1924.697672794667
FDX46,OUT019,170.027342073239
NCL18,OUT045,3031.0731339580734
FDJ26,OUT013,3632.189329598736
FDJ07,OUT045,1949.4523995187276
FDY15,OUT013,2465.479143648755
DRG01,OUT045,1178.440538731185
FDF58,OUT045,1039.930771393273
FDZ14,OUT019,270.6247827919926
FDP31,OUT049,1013.2705879772809
FDH45,OUT013,618.3636582236065
FDA09,OUT010,417.453400845095
FDW31,OUT035,3056.0368811513763
FDA57,OUT046,614.4220086936757
NCE55,OUT035,2913.9692498541385
FDC17,OUT019,554.014492152935
FDC59,OUT013,987.5169647091166
FDA22,OUT013,2700.411375089306
FDK52,OUT035,3797.2323881141915
NCM26,OUT046,2501.836407874131
NCT53,OUT035,2646.8155186373933
FDW45,OUT018,2388.658281494128
NCI18,OUT035,3790.753037216654
FDE38,OUT018,2430.8759752758606
FDF08,OUT019,217.11913563623068
FDY58,OUT010,577.0012109917534
FDF58,OUT019,165.52376343023286
FDX39,OUT017,3821.0359804934665
FDB44,OUT049,3807.1353266016745
FDF28,OUT013,2047.909918057048
FDE39,OUT013,1948.1533079449387
FDT37,OUT018,3723.61403214326
FDZ45,OUT017,3102.6709154375967
FDO40,OUT035,2510.9894846699444
FDM57,OUT027,2441.084167876174
DRG36,OUT017,2896.439286968724
FDY36,OUT010,179.95113247666816
DRL60,OUT027,3708.774401574263
FDS25,OUT019,262.7223071771608
DRF49,OUT027,3014.693517843637
FDP16,OUT045,4039.7055075357566
FDS60,OUT049,2913.5902739887297
FDU15,OUT027,939.2059344600426
FDK43,OUT046,2097.3556072142164
FDN25,OUT046,855.2186016819659
FDE53,OUT049,1642.7449400776616
FDB22,OUT013,2469.5747544099654
FDE39,OUT017,1991.4004126379828
FDX35,OUT035,3839.4956397044016
NCG54,OUT049,2778.0128804556375
FDH27,OUT035,2479.678731736807
NCK42,OUT013,3677.52117236888
FDS25,OUT049,1651.7067836349977
FDI10,OUT018,2797.921342199833
FDU35,OUT035,1621.7032124972025
FDI04,OUT017,3087.2102022515905
DRK23,OUT035,4135.940988874546
FDB53,OUT019,318.1261576979357
FDY02,OUT049,4141.4244403284165
FDM60,OUT035,614.4220086936757
NCJ31,OUT010,605.0584663980814
DRP35,OUT017,2023.0195108165483
NCQ30,OUT018,1893.0025106672642
DRL11,OUT010,364.27446960888386
FDU01,OUT013,3024.1148390503904
FDR39,OUT035,2997.465741176172
FDO08,OUT046,2574.8543500786022
FDC02,OUT045,4197.199894945091
NCZ29,OUT035,2023.0195108165483
FDF29,OUT010,251.1508582266822
FDZ23,OUT017,3060.7667159391876
NCU53,OUT018,2432.1734862128096
NCW30,OUT013,4016.9331896338504
NCM26,OUT027,4137.918101953225
FDV50,OUT027,3232.551578436701
FDW15,OUT049,2502.542515504088
FDI35,OUT027,5313.135107269191
FDO11,OUT017,4153.206662790084
FDN48,OUT046,1471.7040268952928
NCA17,OUT049,2475.7397458378855
NCN54,OUT013,1241.1166821481443
FDP22,OUT013,771.2759017713985
NCB54,OUT035,2015.0728700233283
FDD08,OUT045,610.493523153933
DRM48,OUT010,91.65591770253896
FDG41,OUT027,3032.535761254146
FDE44,OUT027,1431.009738782973
FDE26,OUT035,2455.567653977007
NCS38,OUT013,1963.5760629000022
NCJ54,OUT018,3313.801584819293
FDI40,OUT019,248.9462636224067
FDN45,OUT018,3287.226526120644
FDU43,OUT046,3981.432445148301
FDI04,OUT010,515.5126315672256
NCC07,OUT018,1608.4646979042434
NCC07,OUT019,241.12958277594734
NCD18,OUT045,3878.662660607862
FDU55,OUT035,4217.3853527376905
FDX59,OUT035,607.7617592677989
FDR52,OUT049,3101.442484516579
NCP17,OUT013,978.9935602119311
FDQ32,OUT045,2002.7060227194975
NCT17,OUT049,3103.417779715803
FDO10,OUT049,855.2186016819659
FDE32,OUT049,607.7617592677989
FDN44,OUT045,2588.047490204533
FDH02,OUT035,1392.5336104107594
FDK60,OUT013,1553.8333915412934
FDS24,OUT019,234.8943135665661
FDL03,OUT010,593.8021972922791
FDB46,OUT027,5633.059702803965
FDO48,OUT049,3800.274192123994
FDZ39,OUT049,1642.7449400776616
FDT02,OUT027,965.5184303279206
FDC50,OUT013,1508.7463287288374
FDP39,OUT035,789.7664834063656
DRG15,OUT018,905.5184966249647
FDP10,OUT018,1608.4646979042434
FDF53,OUT027,4947.012300840209
FDN34,OUT045,2805.389639297662
FDK02,OUT045,1998.6179691317852
FDC23,OUT045,2888.270238180147
FDJ10,OUT019,326.0815969880582
FDE53,OUT035,1645.726500233117
FDR25,OUT035,4164.798718033037
FDW50,OUT046,2578.796372879669
FDS09,OUT049,787.4685979111376
FDW49,OUT010,457.55734109976675
FDU51,OUT046,2939.388711128712
FDF28,OUT018,1915.704218321484
NCY30,OUT018,2823.017540721147
FDD44,OUT045,4134.755317518151
FDX09,OUT017,2913.546501348281
NCF30,OUT013,2045.1925760102006
FDZ50,OUT019,495.8493317169562
FDW37,OUT013,1396.575314209556
FDD11,OUT049,4018.0645863154114
DRH39,OUT018,1131.0884588772606
FDA36,OUT049,3153.320903099803
NCG43,OUT049,1468.7224667398377
FDF02,OUT035,1645.726500233117
FDP57,OUT027,2529.7609132872976
NCE42,OUT017,3859.4645400908053
NCR38,OUT027,6166.32141318176
FDP03,OUT019,303.6079206801051
FDO51,OUT035,620.4004584357759
NCQ42,OUT046,2066.6633387720694
NCM41,OUT046,1413.3608976490457
FDH48,OUT027,2378.2773647232566
DRF60,OUT046,3933.84738417295
FDJ27,OUT035,1631.7885566950065
FDQ14,OUT013,2451.0004168119067
FDN27,OUT017,2013.9526619870087
NCQ02,OUT046,3099.7012662784123
FDJ33,OUT049,2043.2478834550316
FDP07,OUT027,5550.243248620339
DRE01,OUT049,3839.231581721749
FDU36,OUT045,1559.2375865045065
FDL28,OUT017,3906.2770735682984
NCX53,OUT046,2144.3641272378895
FDZ39,OUT013,1642.7449400776616
NCP42,OUT013,3089.560481851306
FDJ14,OUT035,1315.8857693011153
FDK04,OUT049,855.2186016819659
NCC19,OUT017,3108.638847885002
FDS09,OUT018,773.7896083220656
FDZ02,OUT046,1559.2375865045065
FDD35,OUT018,1939.5880606958522
NCY42,OUT017,2464.440918180748
FDB05,OUT045,3945.9595394147286
FDF20,OUT035,3076.330749078381
NCO41,OUT018,1511.039835589177
FDC40,OUT027,2184.0726918910927
FDV58,OUT045,2908.1348038053047
FDZ57,OUT045,2033.6528532704044
DRM35,OUT046,2983.6960844994223
DRN36,OUT018,1474.466086555419
FDQ13,OUT046,1339.1265795994234
DRO35,OUT010,253.16578158109343
NCD43,OUT035,1645.726500233117
FDA51,OUT018,1794.3341808359676
NCX17,OUT027,6074.734385080723
NCZ17,OUT049,614.4220086936757
FDR11,OUT027,4063.907727624421
FDW34,OUT049,3937.918286856945
FDN50,OUT017,1471.7040268952928
FDS09,OUT046,773.3127019835679
FDS48,OUT018,2388.2847369065744
FDL44,OUT049,2599.30653953406
DRF48,OUT018,3026.9510130377
FDA14,OUT018,2398.5936921160474
NCD30,OUT049,1542.8974429548375
FDI16,OUT017,787.5111949178583
NCG06,OUT035,4086.828149524767
DRZ24,OUT035,1990.6713283385652
NCS17,OUT045,1518.8114952373326
FDB37,OUT045,4011.9270696824815
FDE10,OUT035,2020.402538532982
FDC57,OUT045,3017.110516775061
FDM12,OUT018,2977.780436619442
FDE24,OUT049,2065.44340234564
FDW22,OUT045,3764.755669273736
DRD01,OUT027,1574.4848461869867
NCZ18,OUT027,5968.28712688551
FDN49,OUT045,614.4220086936757
FDR22,OUT035,1960.0203219524305
FDV08,OUT019,84.73048063832533
FDY39,OUT046,3115.391047719489
FDV36,OUT049,2105.3022480074374
FDO60,OUT045,722.6947632836592
FDU04,OUT027,3261.932171730121
FDR20,OUT027,1328.704238370826
FDW19,OUT019,262.0237126698263
FDU40,OUT049,2917.5463148743306
FDK15,OUT045,1548.3016379180508
DRF15,OUT035,2482.174360010609
FDQ25,OUT017,2906.851612694744
FDI48,OUT019,156.08891002661957
FDS49,OUT046,1270.0112515509772
FDV22,OUT046,2604.27225879621
NCV42,OUT046,1654.688343790453
FDX26,OUT046,3084.633909054392
FDI33,OUT018,1374.288074553788
FDZ14,OUT049,2030.4776828996526
FDG10,OUT013,840.1505117448512
FDM38,OUT018,759.3275969769511
FDG26,OUT027,6206.6573245890795
FDH46,OUT035,1634.2111915027644
FDN13,OUT018,1519.5531493678748
FDU57,OUT035,2483.046419129717
NCI06,OUT046,2981.123290679933
FDM38,OUT045,824.5709712978904
NCG42,OUT010,306.0615449666046
FDL39,OUT045,3001.438295875903
FDT31,OUT019,495.33445766927827
FDV59,OUT013,3712.085364862784
FDB49,OUT035,1627.4109752623515
FDD58,OUT049,1631.2296313473091
DRN59,OUT046,763.1577789491515
FDX48,OUT049,2503.813298199307
FDQ11,OUT049,4146.910075429101
FDY12,OUT049,820.154528752073
FDQ11,OUT045,4146.910075429101
DRI11,OUT017,1930.6589919891337
FDY32,OUT027,3851.9816115697445
FDS51,OUT045,940.19269963729
FDR19,OUT010,341.4926763473877
DRB13,OUT018,3034.324873101317
FDS21,OUT035,985.9213036797682
FDQ40,OUT045,2896.8180055323023
NCE55,OUT013,2885.5466014698973
FDX43,OUT027,3966.631769087648
FDS12,OUT049,2055.9993559320014
DRK01,OUT027,2518.4126189178246
FDN25,OUT017,855.2186016819659
FDB60,OUT046,3107.938885044624
FDQ13,OUT017,1339.1265795994234
DRK13,OUT045,3110.1962244056754
DRF25,OUT018,579.3792760391794
NCD42,OUT019,81.76917930012308
FDW25,OUT045,1367.7918594884209
NCV29,OUT027,5145.8959596891555
NCK42,OUT035,3746.205761387925
DRJ13,OUT027,4149.95442995875
DRD15,OUT017,3891.566320498784
FDM27,OUT045,2525.2848003330996
FDZ50,OUT018,3004.6793696377295
FDC04,OUT046,4014.395630166155
FDF50,OUT049,3147.4324868500603
FDP15,OUT045,3978.579066568493
FDK46,OUT035,4074.991983934445
FDZ56,OUT018,2655.9244050347065
FDY60,OUT049,2287.898394183622
FDB10,OUT035,3956.321547868484
FDR57,OUT045,2505.989620368668
FDU58,OUT049,3136.6107981550927
FDH02,OUT046,1392.5336104107594
FDP48,OUT013,3096.1601782700486
FDI46,OUT035,4023.0288376863473
FDW56,OUT013,3098.804939153234
NCM19,OUT010,281.9623418970135
FDS50,OUT027,5662.532163892687
FDK24,OUT013,637.8170003169588
FDO36,OUT017,3003.3303094101148
FDK45,OUT027,2988.7809259176797
NCL05,OUT045,639.8538005291282
FDL32,OUT018,1802.8141160316345
FDA28,OUT049,2058.7378117899234
FDY36,OUT018,1122.8490471588727
FDP32,OUT018,1894.5072627908417
FDL50,OUT046,2038.424323692873
DRC24,OUT049,2502.1352797142576
NCS18,OUT017,1645.726500233117
FDD16,OUT017,1173.8644673079066
NCV18,OUT013,1356.5171075061553
FDX07,OUT046,3037.8253337925607
NCZ05,OUT027,2557.23149342715
NCI31,OUT013,608.4567229417636
FDK14,OUT049,1336.6391354232944
NCR06,OUT045,620.4004584357759
NCF54,OUT049,2874.9174842948273
DRG23,OUT010,368.0330816266384
FDD53,OUT046,620.4004584357759
NCM31,OUT027,3501.2914115842927
FDT16,OUT017,4207.768710046034
FDR40,OUT035,1266.3041754050391
DRG25,OUT017,3112.1715196049
FDT10,OUT035,944.6835677312722
FDY32,OUT013,2535.212139487317
FDN50,OUT035,1471.7040268952928
FDZ35,OUT019,261.6582403537567
NCP54,OUT045,2010.6315497016435
NCD07,OUT035,1744.7388376818399
FDS02,OUT018,3010.8800916400232
DRN59,OUT018,745.8756619529553
DRB24,OUT013,2482.7920988264905
FDP37,OUT027,3377.4787094516764
DRB01,OUT018,3036.1954703396277
FDR47,OUT046,3057.349933672907
NCM31,OUT010,319.156930116657
NCF06,OUT027,6241.487301300017
NCV17,OUT027,3421.8850975976625
FDS10,OUT049,2943.132514332009
FDN52,OUT035,1381.0829084452214
FDZ48,OUT013,1932.2840350729143
FDJ48,OUT049,4160.34670644356
DRB13,OUT027,5071.009998210188
FDV59,OUT017,3780.7699538818288
FDL32,OUT035,1727.8775558215914
FDZ12,OUT035,2062.9729455469314
NCR06,OUT027,997.5645651072598
FDP51,OUT017,1994.8303049688918
FDY22,OUT013,2092.271387863886
FDZ38,OUT049,2887.027287599689
NCO54,OUT035,855.2186016819659
FDR23,OUT035,2898.565767632799
FDM38,OUT049,855.2186016819659
FDS25,OUT013,1810.6780870103119
FDZ22,OUT013,1336.6391354232944
FDZ20,OUT019,586.888015626654
FDD45,OUT010,182.90968156617978
FDN03,OUT049,4008.2999787594276
NCW30,OUT046,4025.06802106508
FDY24,OUT027,1778.5431608136864
FDJ26,OUT019,585.0703869083382
FDM15,OUT049,2496.8406015271603
NCW54,OUT027,1801.3283067531206
FDA23,OUT045,1621.7032124972025
FDA39,OUT019,75.01203756418859
FDZ12,OUT017,2445.878159915373
NCB42,OUT046,1986.7340606466364
FDL16,OUT046,765.2949080732692
